event_id,origin_time,latitude,longitude,depth_km,magnitude,region
smi:ISC/evid=625759412,2022-08-31T21:51:17.600000Z,37.6725,26.8802,3.6,1.6,aegean
smi:ISC/evid=625759414,2022-08-31T22:07:41.200000Z,37.6282,26.7537,4.2,1.9,aegean
smi:ISC/evid=625759419,2022-08-31T22:26:19.100000Z,37.899,27.1257,8.4,1.7,aegean
smi:ISC/evid=625759420,2022-08-31T22:30:45.400000Z,37.6475,26.8183,11.9,1.5,aegean
smi:ISC/evid=625759421,2022-08-31T22:33:56.500000Z,37.9678,27.1638,7.3,1.8,aegean
smi:ISC/evid=625759427,2022-08-31T22:48:59.200000Z,37.6353,26.7598,5.0,1.5,aegean
smi:ISC/evid=625759430,2022-08-31T23:11:11.300000Z,37.5803,26.8593,7.3,1.8,aegean
smi:ISC/evid=625759437,2022-08-31T23:28:36.800000Z,37.6342,26.7313,4.9,2.1,aegean
smi:ISC/evid=625759440,2022-08-31T23:28:47.400000Z,37.551,26.7548,8.6,2.1,aegean
smi:ISC/evid=625759441,2022-08-31T23:30:27.100000Z,37.5863,26.7515,9.9,1.5,aegean
smi:ISC/evid=625759444,2022-08-31T23:39:29.000000Z,40.212,27.851,7.0,1.5,marmara
smi:ISC/evid=625759445,2022-08-31T23:45:16.500000Z,37.6092,26.8897,13.9,1.5,aegean
smi:ISC/evid=625759446,2022-08-31T23:49:02.900000Z,37.6232,26.778,9.8,1.8,aegean
smi:ISC/evid=625759448,2022-08-31T23:56:09.400000Z,40.2352,27.8557,11.1,1.9,marmara
smi:ISC/evid=625759469,2022-09-01T00:25:51.600000Z,37.5778,26.7801,11.2,3.0,aegean
smi:ISC/evid=625759470,2022-09-01T00:34:34.300000Z,37.7145,26.7768,5.0,1.9,aegean
smi:ISC/evid=625759473,2022-09-01T00:35:23.200000Z,37.5925,26.7728,7.2,1.9,aegean
smi:ISC/evid=625759476,2022-09-01T00:36:15.800000Z,37.5375,26.8845,12.9,2.3,aegean
smi:ISC/evid=625759477,2022-09-01T00:37:49.900000Z,37.5582,26.8437,6.5,1.7,aegean
smi:ISC/evid=625759478,2022-09-01T00:44:00.110000Z,37.5772,26.8484,11.268,2.4,aegean
smi:ISC/evid=625759479,2022-09-01T01:15:35.200000Z,37.6283,26.7845,7.2,1.8,aegean
smi:ISC/evid=625759482,2022-09-01T01:16:13.600000Z,37.5943,26.784,2.8,1.9,aegean
smi:ISC/evid=625759483,2022-09-01T01:25:12.200000Z,37.6181,26.857,14.0,1.6,aegean
smi:ISC/evid=625759484,2022-09-01T01:34:11.300000Z,37.6458,26.9058,5.0,1.5,aegean
smi:ISC/evid=625759485,2022-09-01T01:35:20.800000Z,39.1793,28.3357,9.0,2.0,aegean
smi:ISC/evid=625759486,2022-09-01T01:38:26.900000Z,39.1563,28.3297,9.2,2.0,aegean
smi:ISC/evid=625759488,2022-09-01T01:45:20.000000Z,37.5897,26.8488,14.5,1.5,aegean
smi:ISC/evid=625759491,2022-09-01T02:39:16.100000Z,37.942,27.6247,8.1,2.0,aegean
smi:ISC/evid=625759492,2022-09-01T02:42:41.000000Z,37.895,27.62,7.0,1.7,aegean
smi:ISC/evid=625759493,2022-09-01T02:43:50.000000Z,37.916,27.628,10.2,2.2,aegean
smi:ISC/evid=625759494,2022-09-01T02:45:45.900000Z,37.9902,27.2318,5.4,1.8,aegean
smi:ISC/evid=625759498,2022-09-01T04:02:54.400000Z,37.5989,26.8176,11.2,2.0,aegean
smi:ISC/evid=625759499,2022-09-01T05:11:16.100000Z,37.6572,26.8393,8.1,1.9,aegean
smi:ISC/evid=625759500,2022-09-01T05:18:03.400000Z,37.7052,27.0112,1.6,1.8,aegean
smi:ISC/evid=625759502,2022-09-01T05:42:17.900000Z,37.699,26.8425,10.8,1.7,aegean
smi:ISC/evid=625759504,2022-09-01T05:55:44.400000Z,37.6945,26.8453,12.5,1.5,aegean
smi:ISC/evid=625759508,2022-09-01T06:46:27.600000Z,37.5832,26.894,10.0,2.0,aegean
smi:ISC/evid=625759509,2022-09-01T08:04:05.100000Z,37.6325,26.8052,10.8,1.9,aegean
smi:ISC/evid=625759510,2022-09-01T08:22:00.100000Z,37.9648,27.1477,5.4,2.5,aegean
smi:ISC/evid=625759511,2022-09-01T08:48:00.400000Z,37.5467,26.8803,11.6,2.0,aegean
smi:ISC/evid=625759512,2022-09-01T09:03:55.600000Z,37.6218,26.8533,14.2,2.0,aegean
smi:ISC/evid=625759513,2022-09-01T09:25:43.900000Z,37.5492,26.8887,5.4,1.8,aegean
smi:ISC/evid=625759514,2022-09-01T09:35:09.100000Z,37.5998,26.8405,13.5,2.2,aegean
smi:ISC/evid=625759515,2022-09-01T09:37:38.940000Z,37.5939,26.7778,9.602,2.36,aegean
smi:ISC/evid=625759517,2022-09-01T10:05:15.200000Z,37.6813,26.7715,10.7,1.8,aegean
smi:ISC/evid=625759518,2022-09-01T10:28:53.500000Z,40.8613,29.5227,,1.8,marmara
smi:ISC/evid=625759521,2022-09-01T11:35:13.800000Z,37.5962,26.8455,5.0,1.8,aegean
smi:ISC/evid=625759522,2022-09-01T12:01:08.400000Z,37.6342,26.771,3.2,1.7,aegean
smi:ISC/evid=625759523,2022-09-01T12:03:07.500000Z,37.549,26.8197,9.3,1.7,aegean
smi:ISC/evid=625759524,2022-09-01T12:08:00.410000Z,37.5907,26.855,8.035,2.51,aegean
smi:ISC/evid=625759525,2022-09-01T12:34:39.300000Z,37.7927,26.9253,4.9,2.0,aegean
smi:ISC/evid=625759526,2022-09-01T13:10:36.400000Z,40.7508,29.0247,2.4,1.5,marmara
smi:ISC/evid=625759527,2022-09-01T13:16:49.400000Z,37.6837,26.8432,5.3,1.9,aegean
smi:ISC/evid=625759529,2022-09-01T13:57:34.600000Z,40.3613,27.553,13.9,1.9,marmara
smi:ISC/evid=625759534,2022-09-01T14:58:07.100000Z,37.6286,26.7595,12.4,3.0,aegean
smi:ISC/evid=625759536,2022-09-01T15:53:15.400000Z,37.639,26.9098,8.5,1.8,aegean
smi:ISC/evid=625759537,2022-09-01T15:57:09.800000Z,37.814,26.489,18.9,1.7,aegean
smi:ISC/evid=625759540,2022-09-01T17:43:32.100000Z,37.5998,26.7178,9.2,2.3,aegean
smi:ISC/evid=625759545,2022-09-01T19:55:44.700000Z,37.606,26.7882,5.4,2.3,aegean
smi:ISC/evid=625759547,2022-09-01T20:08:26.900000Z,38.852,27.8105,4.9,1.8,aegean
smi:ISC/evid=625759548,2022-09-01T20:13:41.900000Z,37.8742,26.8368,5.7,1.8,aegean
smi:ISC/evid=625759549,2022-09-01T20:14:29.000000Z,39.15,41.296,11.2,2.1,eastern_anatolia
smi:ISC/evid=625759551,2022-09-01T20:25:35.000000Z,39.034,27.534,7.0,1.6,aegean
smi:ISC/evid=625759553,2022-09-01T21:00:29.000000Z,40.261,29.594,7.1,2.5,marmara
smi:ISC/evid=625759555,2022-09-01T21:33:43.500000Z,37.679,26.8307,8.2,1.7,aegean
smi:ISC/evid=625759557,2022-09-01T21:46:28.200000Z,37.6672,26.8632,8.0,1.6,aegean
smi:ISC/evid=625759558,2022-09-01T22:14:48.700000Z,37.9855,27.1467,5.0,1.6,aegean
smi:ISC/evid=625759560,2022-09-01T22:39:15.900000Z,37.6182,26.8877,3.6,1.6,aegean
smi:ISC/evid=625759561,2022-09-01T22:43:03.000000Z,37.6657,26.9013,13.4,1.8,aegean
smi:ISC/evid=625759563,2022-09-01T23:04:45.800000Z,37.6192,26.8367,14.5,1.7,aegean
smi:ISC/evid=625759564,2022-09-01T23:14:49.000000Z,37.6163,26.7673,5.9,2.7,aegean
smi:ISC/evid=625759566,2022-09-01T23:23:56.300000Z,37.6287,26.8788,12.4,1.5,aegean
smi:ISC/evid=625759568,2022-09-01T23:30:14.500000Z,37.585,26.8443,12.4,1.8,aegean
smi:ISC/evid=625759569,2022-09-01T23:35:06.600000Z,37.6117,26.8158,9.8,2.5,aegean
smi:ISC/evid=625759570,2022-09-01T23:38:14.020000Z,37.5988,26.8374,8.818,2.48,aegean
smi:ISC/evid=625759571,2022-09-01T23:40:38.200000Z,37.6102,26.894,8.426,2.51,aegean
smi:ISC/evid=625759572,2022-09-01T23:42:13.700000Z,37.59,26.8197,6.3,1.8,aegean
smi:ISC/evid=625759573,2022-09-01T23:56:40.800000Z,37.6617,26.924,5.0,1.5,aegean
smi:ISC/evid=625759576,2022-09-01T23:57:17.700000Z,37.557,26.8807,5.0,1.9,aegean
smi:ISC/evid=625759591,2022-09-02T00:21:42.300000Z,37.6077,26.7687,16.3,1.8,aegean
smi:ISC/evid=625759592,2022-09-02T00:30:26.000000Z,38.402,39.174,7.0,1.6,eastern_anatolia
smi:ISC/evid=625759594,2022-09-02T01:14:02.000000Z,39.802,41.765,7.0,1.8,eastern_anatolia
smi:ISC/evid=635974761,2022-09-02T01:35:50.000000Z,37.864,26.561,7.0,1.5,aegean
smi:ISC/evid=625759595,2022-09-02T02:30:11.000000Z,38.157,39.04,7.3,2.2,eastern_anatolia
smi:ISC/evid=625759596,2022-09-02T02:50:35.200000Z,37.5925,26.7985,9.6,1.7,aegean
smi:ISC/evid=625759602,2022-09-02T05:59:51.500000Z,39.0813,28.1442,7.2,1.6,aegean
smi:ISC/evid=625759606,2022-09-02T07:08:34.200000Z,39.0562,27.5553,,1.6,aegean
smi:ISC/evid=625759610,2022-09-02T07:49:57.200000Z,37.5982,26.8628,5.5,2.0,aegean
smi:ISC/evid=625759611,2022-09-02T07:55:25.300000Z,37.5845,26.8657,3.2,1.5,aegean
smi:ISC/evid=625759615,2022-09-02T08:50:15.000000Z,40.496,33.588,7.0,1.7,central_anatolia
smi:ISC/evid=635974779,2022-09-02T09:30:28.000000Z,40.058,28.687,26.0,1.7,marmara
smi:ISC/evid=625759621,2022-09-02T11:33:35.900000Z,37.9965,27.1653,5.3,2.0,aegean
smi:ISC/evid=625759626,2022-09-02T13:16:23.100000Z,37.8513,26.3803,11.5,1.8,aegean
smi:ISC/evid=625759631,2022-09-02T16:27:24.200000Z,37.9705,27.1957,11.6,3.1,aegean
smi:ISC/evid=625759632,2022-09-02T16:37:18.000000Z,38.947,42.026,28.8,2.3,eastern_anatolia
smi:ISC/evid=625759633,2022-09-02T17:06:03.100000Z,37.5927,26.8763,10.7,1.8,aegean
smi:ISC/evid=625759636,2022-09-02T18:44:23.100000Z,37.7773,27.0383,5.4,1.6,aegean
smi:ISC/evid=625759637,2022-09-02T19:12:02.500000Z,37.6175,26.8428,5.2,1.8,aegean
smi:ISC/evid=625759638,2022-09-02T19:22:40.600000Z,38.687,26.527,14.1,2.2,aegean
smi:ISC/evid=625759644,2022-09-02T23:20:45.300000Z,39.3217,32.2233,8.7,1.9,central_anatolia
smi:ISC/evid=625759655,2022-09-03T01:57:22.000000Z,39.034,43.666,5.8,2.3,eastern_anatolia
smi:ISC/evid=625759656,2022-09-03T01:58:45.000000Z,39.023,43.657,10.1,1.8,eastern_anatolia
smi:ISC/evid=625759657,2022-09-03T02:26:52.200000Z,37.986,27.1548,5.2,2.2,aegean
smi:ISC/evid=625759662,2022-09-03T03:39:19.400000Z,37.6495,26.8793,18.6,1.5,aegean
smi:ISC/evid=625759665,2022-09-03T03:39:49.200000Z,37.5858,26.8613,12.9,1.5,aegean
smi:ISC/evid=625759672,2022-09-03T05:18:25.000000Z,38.864,43.43,7.0,2.0,eastern_anatolia
smi:ISC/evid=625759677,2022-09-03T06:04:20.600000Z,39.0753,27.5535,,1.6,aegean
smi:ISC/evid=625759691,2022-09-03T11:37:07.300000Z,40.619,27.6798,16.5,1.5,marmara
smi:ISC/evid=625759695,2022-09-03T12:43:17.100000Z,39.0013,32.8505,,1.7,central_anatolia
smi:ISC/evid=625759697,2022-09-03T13:23:41.400000Z,37.9708,27.1745,8.8,1.5,aegean
smi:ISC/evid=625759699,2022-09-03T13:49:37.000000Z,39.179,41.865,7.0,1.8,eastern_anatolia
smi:ISC/evid=625759707,2022-09-03T15:07:10.000000Z,40.206,35.303,7.0,2.3,central_anatolia
smi:ISC/evid=625759710,2022-09-03T15:51:59.000000Z,38.813,43.387,7.0,2.0,eastern_anatolia
smi:ISC/evid=625759719,2022-09-03T21:14:32.600000Z,39.0075,27.9888,4.4,2.1,aegean
smi:ISC/evid=625759722,2022-09-03T23:33:12.800000Z,40.2458,27.8703,8.0,2.0,marmara
smi:ISC/evid=625759742,2022-09-04T03:10:51.700000Z,37.9573,27.1312,5.4,1.6,aegean
smi:ISC/evid=625759743,2022-09-04T04:01:28.100000Z,40.7852,27.7208,14.7,1.7,marmara
smi:ISC/evid=625759746,2022-09-04T05:27:37.700000Z,37.6375,26.7445,11.0,1.9,aegean
smi:ISC/evid=625759752,2022-09-04T08:56:30.600000Z,37.996,27.1628,5.4,1.8,aegean
smi:ISC/evid=625759753,2022-09-04T09:31:08.900000Z,39.4875,32.3495,,1.9,central_anatolia
smi:ISC/evid=625759754,2022-09-04T10:01:37.200000Z,37.5989,26.7371,8.7,2.4,aegean
smi:ISC/evid=625759755,2022-09-04T14:25:53.900000Z,37.6447,26.8065,6.5,1.9,aegean
smi:ISC/evid=625759763,2022-09-04T16:00:37.400000Z,37.9877,27.1983,3.9,2.1,aegean
smi:ISC/evid=642052459,2022-09-04T16:35:37.000000Z,37.973,27.218,7.0,1.5,aegean
smi:ISC/evid=625759769,2022-09-04T17:16:40.000000Z,38.837,43.55,19.8,2.7,eastern_anatolia
smi:ISC/evid=625759772,2022-09-04T17:33:44.400000Z,37.6323,26.8157,16.8,1.6,aegean
smi:ISC/evid=625759845,2022-09-04T20:50:13.300000Z,37.9852,27.1843,9.3,2.2,aegean
smi:ISC/evid=625759851,2022-09-04T21:03:43.200000Z,37.6597,26.8975,10.4,1.5,aegean
smi:ISC/evid=635974859,2022-09-04T21:09:09.800000Z,37.539,26.7668,8.5,1.8,aegean
smi:ISC/evid=625759870,2022-09-04T23:40:35.500000Z,37.6917,27.1772,8.8,2.1,aegean
smi:ISC/evid=625759905,2022-09-05T03:55:36.000000Z,38.42,39.234,7.4,2.3,eastern_anatolia
smi:ISC/evid=625759906,2022-09-05T04:09:35.000000Z,39.418,27.936,7.0,1.6,aegean
smi:ISC/evid=625759907,2022-09-05T04:32:50.000000Z,39.214,27.78,11.5,2.2,aegean
smi:ISC/evid=635974911,2022-09-05T05:30:11.000000Z,38.401,39.201,7.0,1.8,eastern_anatolia
smi:ISC/evid=625759922,2022-09-05T09:43:15.200000Z,37.612,26.8323,9.0,2.3,aegean
smi:ISC/evid=635974917,2022-09-05T11:55:11.000000Z,39.92,40.401,7.0,1.6,eastern_anatolia
smi:ISC/evid=625759937,2022-09-05T13:05:49.300000Z,37.719,26.8648,17.2,1.9,aegean
smi:ISC/evid=625759943,2022-09-05T14:05:59.500000Z,37.8805,26.856,7.4,2.1,aegean
smi:ISC/evid=625759947,2022-09-05T17:29:32.600000Z,39.3827,33.24,10.7,1.9,central_anatolia
smi:ISC/evid=625759951,2022-09-05T18:37:47.000000Z,39.3722,33.2365,6.5,1.6,central_anatolia
smi:ISC/evid=625759956,2022-09-05T20:19:23.000000Z,40.394,29.019,7.0,2.8,marmara
smi:ISC/evid=625759962,2022-09-05T22:21:24.400000Z,37.6478,26.846,12.9,2.3,aegean
smi:ISC/evid=625759971,2022-09-05T23:43:31.700000Z,39.1662,40.9143,5.9,1.8,eastern_anatolia
smi:ISC/evid=625759986,2022-09-06T01:24:27.200000Z,37.5973,26.8273,5.0,2.0,aegean
smi:ISC/evid=625759987,2022-09-06T01:48:27.600000Z,39.2915,27.7177,5.2,2.6,aegean
smi:ISC/evid=625759996,2022-09-06T04:30:38.900000Z,40.5623,28.8633,19.3,1.6,marmara
smi:ISC/evid=625760000,2022-09-06T08:20:17.400000Z,40.735,28.1417,7.7,2.1,marmara
smi:ISC/evid=625760002,2022-09-06T10:30:00.000000Z,40.394,29.029,7.0,2.2,marmara
smi:ISC/evid=625760003,2022-09-06T10:45:31.000000Z,38.672,43.336,7.1,2.9,eastern_anatolia
smi:ISC/evid=625760004,2022-09-06T11:02:15.100000Z,39.1655,27.749,,1.7,aegean
smi:ISC/evid=625760005,2022-09-06T11:48:26.000000Z,38.85,43.442,7.0,1.6,eastern_anatolia
smi:ISC/evid=625760006,2022-09-06T12:44:08.000000Z,38.671,43.324,5.5,2.4,eastern_anatolia
smi:ISC/evid=625760007,2022-09-06T12:46:06.000000Z,38.679,43.264,7.0,1.6,eastern_anatolia
smi:ISC/evid=625760009,2022-09-06T14:00:32.000000Z,40.05,35.221,7.0,2.0,central_anatolia
smi:ISC/evid=625760010,2022-09-06T14:06:30.800000Z,37.5965,26.7697,12.9,1.9,aegean
smi:ISC/evid=625760012,2022-09-06T14:24:13.200000Z,39.6342,32.8387,,1.7,central_anatolia
smi:ISC/evid=625760027,2022-09-06T19:26:05.800000Z,40.8795,28.7352,18.6,1.8,marmara
smi:ISC/evid=625760028,2022-09-06T19:38:58.000000Z,39.03,43.638,8.7,1.6,eastern_anatolia
smi:ISC/evid=635974962,2022-09-06T21:29:15.000000Z,38.666,43.31,7.1,1.5,eastern_anatolia
smi:ISC/evid=625760036,2022-09-06T23:10:21.400000Z,40.777,29.265,11.2,1.8,marmara
smi:ISC/evid=625760037,2022-09-06T23:21:31.000000Z,39.151,27.789,7.0,1.6,aegean
smi:ISC/evid=625760053,2022-09-07T00:37:48.000000Z,40.164,27.349,7.0,1.6,marmara
smi:ISC/evid=625760054,2022-09-07T00:50:33.400000Z,37.8175,27.1685,9.6,1.7,aegean
smi:ISC/evid=625760056,2022-09-07T00:56:13.700000Z,37.8352,26.9965,7.6,2.9,aegean
smi:ISC/evid=625760061,2022-09-07T02:02:14.600000Z,41.1692,29.6968,4.0,1.6,marmara
smi:ISC/evid=625760064,2022-09-07T02:41:23.000000Z,38.929,27.909,5.3,1.6,aegean
smi:ISC/evid=625760068,2022-09-07T04:46:03.700000Z,37.9588,27.129,9.2,1.6,aegean
smi:ISC/evid=625760087,2022-09-07T12:22:55.400000Z,39.0943,26.1913,6.5,2.6,aegean
smi:ISC/evid=625760094,2022-09-07T16:36:24.000000Z,38.688,43.18,6.9,2.6,eastern_anatolia
smi:ISC/evid=625760099,2022-09-07T18:32:00.000000Z,39.204,40.084,7.1,1.5,eastern_anatolia
smi:ISC/evid=625760124,2022-09-08T02:25:49.400000Z,37.971,27.15,6.0,1.8,aegean
smi:ISC/evid=625760125,2022-09-08T02:37:24.800000Z,37.9868,27.175,7.1,1.7,aegean
smi:ISC/evid=625760126,2022-09-08T02:45:19.700000Z,37.974,27.1752,9.6,1.5,aegean
smi:ISC/evid=625760130,2022-09-08T06:10:24.000000Z,39.906,40.808,7.0,1.7,eastern_anatolia
smi:ISC/evid=625760138,2022-09-08T08:58:04.000000Z,37.9825,27.1682,3.5,2.0,aegean
smi:ISC/evid=625760149,2022-09-08T16:30:14.000000Z,39.873,40.04,7.0,1.8,eastern_anatolia
smi:ISC/evid=625760158,2022-09-08T20:18:10.400000Z,37.9817,27.1868,5.3,1.5,aegean
smi:ISC/evid=635975036,2022-09-08T23:47:25.000000Z,38.763,40.229,7.0,1.5,eastern_anatolia
smi:ISC/evid=625760203,2022-09-09T01:19:03.000000Z,38.754,40.244,7.0,1.9,eastern_anatolia
smi:ISC/evid=635975072,2022-09-09T01:38:24.000000Z,38.776,40.239,7.0,1.5,eastern_anatolia
smi:ISC/evid=625760204,2022-09-09T01:48:17.000000Z,38.747,40.244,7.0,1.7,eastern_anatolia
smi:ISC/evid=635975083,2022-09-09T07:21:11.000000Z,38.872,43.57,7.1,1.5,eastern_anatolia
smi:ISC/evid=625760210,2022-09-09T08:44:08.000000Z,38.377,39.074,7.0,2.3,eastern_anatolia
smi:ISC/evid=625760215,2022-09-09T10:41:04.300000Z,37.5853,26.78,11.2,2.1,aegean
smi:ISC/evid=625760216,2022-09-09T11:04:21.000000Z,38.444,39.304,7.1,2.1,eastern_anatolia
smi:ISC/evid=625760217,2022-09-09T11:17:54.000000Z,38.441,39.322,5.2,1.8,eastern_anatolia
smi:ISC/evid=625760218,2022-09-09T11:20:39.100000Z,38.4803,39.2937,5.0,2.2,eastern_anatolia
smi:ISC/evid=625760234,2022-09-09T15:59:06.000000Z,38.856,43.531,11.4,2.4,eastern_anatolia
smi:ISC/evid=625760239,2022-09-09T21:09:24.300000Z,37.8635,27.2265,5.9,1.8,aegean
smi:ISC/evid=625760240,2022-09-09T23:12:18.000000Z,38.317,39.188,10.6,2.1,eastern_anatolia
smi:ISC/evid=625760241,2022-09-09T23:32:55.300000Z,38.7958,26.5767,7.4,2.0,aegean
smi:ISC/evid=625760242,2022-09-09T23:50:08.700000Z,38.6828,39.6597,5.5,2.1,eastern_anatolia
smi:ISC/evid=625760270,2022-09-10T02:36:20.900000Z,37.7078,26.0019,17.4,2.8,aegean
smi:ISC/evid=625760271,2022-09-10T02:42:30.300000Z,37.6708,26.0137,18.1,1.8,aegean
smi:ISC/evid=625760272,2022-09-10T02:52:25.000000Z,37.608,26.861,7.0,1.5,aegean
smi:ISC/evid=625760273,2022-09-10T03:05:25.000000Z,37.561,26.836,7.0,1.8,aegean
smi:ISC/evid=625760274,2022-09-10T03:06:25.200000Z,40.5957,28.8172,7.4,1.6,marmara
smi:ISC/evid=625760278,2022-09-10T03:57:56.900000Z,37.5017,26.7938,8.6,1.8,aegean
smi:ISC/evid=625760281,2022-09-10T07:08:33.400000Z,38.9215,27.842,7.6,2.0,aegean
smi:ISC/evid=625760282,2022-09-10T07:16:45.100000Z,37.6138,26.7692,7.5,1.7,aegean
smi:ISC/evid=625760283,2022-09-10T07:38:38.000000Z,39.763,43.598,7.0,1.6,eastern_anatolia
smi:ISC/evid=625760286,2022-09-10T08:44:10.100000Z,38.86,26.9133,9.4,1.6,aegean
smi:ISC/evid=625760288,2022-09-10T09:49:20.100000Z,37.5817,26.7763,3.3,1.7,aegean
smi:ISC/evid=625760289,2022-09-10T10:56:35.000000Z,40.3117,27.5663,9.6,2.2,marmara
smi:ISC/evid=625760291,2022-09-10T11:26:53.200000Z,37.8407,27.0355,4.9,1.7,aegean
smi:ISC/evid=625760292,2022-09-10T11:28:35.100000Z,37.8427,27.0368,5.3,1.5,aegean
smi:ISC/evid=625760294,2022-09-10T15:02:14.100000Z,38.6335,39.6482,10.8,2.1,eastern_anatolia
smi:ISC/evid=625760297,2022-09-10T16:31:51.000000Z,39.304,27.836,10.4,2.3,aegean
smi:ISC/evid=625760299,2022-09-10T16:47:28.500000Z,37.8152,26.9845,21.4,1.9,aegean
smi:ISC/evid=625760300,2022-09-10T16:54:54.400000Z,39.3705,40.43,15.7,1.8,eastern_anatolia
smi:ISC/evid=625760302,2022-09-10T18:23:59.300000Z,37.5757,26.8533,16.9,1.6,aegean
smi:ISC/evid=625760304,2022-09-10T19:42:37.000000Z,40.207,29.015,7.1,2.1,marmara
smi:ISC/evid=625760316,2022-09-10T23:47:05.200000Z,37.9745,27.1852,9.4,2.4,aegean
smi:ISC/evid=625760317,2022-09-10T23:49:50.900000Z,37.9825,27.163,8.2,1.7,aegean
smi:ISC/evid=625760318,2022-09-10T23:58:27.000000Z,37.6492,26.7602,4.8,1.5,aegean
smi:ISC/evid=625760330,2022-09-11T00:22:01.200000Z,37.9703,27.1637,12.2,1.7,aegean
smi:ISC/evid=625760339,2022-09-11T02:45:22.700000Z,39.4826,26.0555,15.5,2.0,aegean
smi:ISC/evid=625760340,2022-09-11T02:48:11.600000Z,40.253,31.8188,20.4,2.1,central_anatolia
smi:ISC/evid=625760343,2022-09-11T02:48:46.200000Z,39.8382,33.019,5.2,2.0,central_anatolia
smi:ISC/evid=625760344,2022-09-11T03:52:16.000000Z,39.111,40.333,6.9,2.2,eastern_anatolia
smi:ISC/evid=625760345,2022-09-11T04:03:14.000000Z,38.727,43.464,6.9,3.0,eastern_anatolia
smi:ISC/evid=625760346,2022-09-11T04:11:35.500000Z,37.849,26.7223,10.1,1.8,aegean
smi:ISC/evid=625760348,2022-09-11T04:41:01.090000Z,39.3643,26.0232,8.132,2.3,aegean
smi:ISC/evid=625760349,2022-09-11T05:18:25.000000Z,38.572,31.396,11.1,1.7,central_anatolia
smi:ISC/evid=625760352,2022-09-11T10:05:15.000000Z,38.725,43.463,7.0,2.4,eastern_anatolia
smi:ISC/evid=625760355,2022-09-11T11:53:19.600000Z,37.5763,26.7477,8.3,1.8,aegean
smi:ISC/evid=625760358,2022-09-11T13:42:31.600000Z,37.5455,26.7822,8.2,2.1,aegean
smi:ISC/evid=635975151,2022-09-11T15:01:44.000000Z,38.481,39.432,7.0,1.5,eastern_anatolia
smi:ISC/evid=625760360,2022-09-11T15:24:06.900000Z,39.7302,35.3778,9.1,1.7,central_anatolia
smi:ISC/evid=625760378,2022-09-11T22:28:59.000000Z,39.31,40.874,7.0,1.7,eastern_anatolia
smi:ISC/evid=625760389,2022-09-12T02:02:18.000000Z,38.724,43.468,7.0,2.7,eastern_anatolia
smi:ISC/evid=635975181,2022-09-12T04:06:51.000000Z,39.388,26.295,7.1,1.5,aegean
smi:ISC/evid=625760392,2022-09-12T07:20:20.000000Z,38.763,43.515,7.0,2.1,eastern_anatolia
smi:ISC/evid=625760394,2022-09-12T08:19:01.400000Z,37.8005,26.9573,2.6,1.8,aegean
smi:ISC/evid=625760399,2022-09-12T09:53:44.100000Z,39.1628,27.642,,1.7,aegean
smi:ISC/evid=625760406,2022-09-12T14:49:32.000000Z,38.253,42.606,7.0,2.0,eastern_anatolia
smi:ISC/evid=635975190,2022-09-12T15:18:27.000000Z,39.263,27.747,4.1,1.5,aegean
smi:ISC/evid=625760407,2022-09-12T15:35:05.000000Z,37.6057,26.7545,11.3,1.8,aegean
smi:ISC/evid=625760408,2022-09-12T16:57:44.800000Z,37.5435,26.8118,9.2,2.0,aegean
smi:ISC/evid=625760409,2022-09-12T16:58:58.300000Z,37.5932,26.7968,14.1,1.7,aegean
smi:ISC/evid=625760410,2022-09-12T17:28:24.900000Z,37.5653,26.7973,7.6,1.9,aegean
smi:ISC/evid=625760414,2022-09-12T19:40:05.000000Z,37.569,26.828,7.0,1.5,aegean
smi:ISC/evid=625760418,2022-09-12T21:14:23.000000Z,40.6865,29.1737,16.5,2.3,marmara
smi:ISC/evid=625760423,2022-09-12T23:56:36.000000Z,37.585,26.79,7.0,1.5,aegean
smi:ISC/evid=625760434,2022-09-13T00:51:48.100000Z,40.2265,31.6545,7.3,1.6,central_anatolia
smi:ISC/evid=625760439,2022-09-13T03:35:59.000000Z,38.833,43.49,6.9,1.9,eastern_anatolia
smi:ISC/evid=625760441,2022-09-13T04:17:24.500000Z,37.6088,26.8775,15.6,1.7,aegean
smi:ISC/evid=635975230,2022-09-13T04:25:02.000000Z,40.406,28.174,13.2,1.6,marmara
smi:ISC/evid=625760442,2022-09-13T05:18:50.100000Z,37.6145,26.8912,6.1,2.3,aegean
smi:ISC/evid=625760445,2022-09-13T07:03:10.000000Z,39.095,27.52,7.0,1.5,aegean
smi:ISC/evid=625760453,2022-09-13T09:51:27.300000Z,39.1388,27.5795,,1.7,aegean
smi:ISC/evid=625760454,2022-09-13T09:59:36.900000Z,37.5713,26.7765,17.5,1.7,aegean
smi:ISC/evid=625760456,2022-09-13T10:24:16.400000Z,38.453,39.295,5.0,2.3,eastern_anatolia
smi:ISC/evid=635975237,2022-09-13T12:33:52.000000Z,39.798,40.323,7.0,1.7,eastern_anatolia
smi:ISC/evid=635975238,2022-09-13T12:39:24.000000Z,39.88,40.017,7.0,1.8,eastern_anatolia
smi:ISC/evid=625760470,2022-09-13T18:49:41.800000Z,37.8237,26.3558,9.5,2.2,aegean
smi:ISC/evid=625760474,2022-09-13T20:41:21.400000Z,37.5722,26.7905,10.8,1.9,aegean
